ac_no,ac_name,total_electors,polling_station,candidate,votes,source_pdf
129,Kultali (C),265561,202,Kartick Mondal,57,129_Form20.pdf
129,Kultali (C),265561,202,JAYKRISHNA HALDAR,1,129_Form20.pdf
129,Kultali (C),265561,202,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,202,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,202,Ratan Kumar Naskar,1,129_Form20.pdf
129,Kultali (C),265561,202A,KANABLN,3,129_Form20.pdf
129,Kultali (C),265561,202A,Mintu Halder,424,129_Form20.pdf
129,Kultali (C),265561,202A,Ram Sankar Halder,37,129_Form20.pdf
129,Kultali (C),265561,202A,Kartick Mondal,63,129_Form20.pdf
129,Kultali (C),265561,202A,JAYKRISHNA HALDAR,1,129_Form20.pdf
129,Kultali (C),265561,202A,Bablu Sanfui,9,129_Form20.pdf
129,Kultali (C),265561,202A,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,202A,Ratan Kumar Naskar,0,129_Form20.pdf
129,Kultali (C),265561,203,KANABLN,1,129_Form20.pdf
129,Kultali (C),265561,203,Mintu Halder,224,129_Form20.pdf
129,Kultali (C),265561,203,Ram Sankar Halder,212,129_Form20.pdf
129,Kultali (C),265561,203,Kartick Mondal,19,129_Form20.pdf
129,Kultali (C),265561,203,JAYKRISHNA HALDAR,0,129_Form20.pdf
129,Kultali (C),265561,203,Bablu Sanfui,5,129_Form20.pdf
129,Kultali (C),265561,203,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,203,Ratan Kumar Naskar,2,129_Form20.pdf
129,Kultali (C),265561,204,KANABLN,6,129_Form20.pdf
129,Kultali (C),265561,204,Mintu Halder,214,129_Form20.pdf
129,Kultali (C),265561,204,Ram Sankar Halder,456,129_Form20.pdf
129,Kultali (C),265561,204,Kartick Mondal,73,129_Form20.pdf
129,Kultali (C),265561,204,JAYKRISHNA HALDAR,0,129_Form20.pdf
129,Kultali (C),265561,204,Bablu Sanfui,43,129_Form20.pdf
129,Kultali (C),265561,204,Gobinda Majhi,5,129_Form20.pdf
129,Kultali (C),265561,204,Ratan Kumar Naskar,3,129_Form20.pdf
129,Kultali (C),265561,205A,No. of Valid votes cast in favour of KANAN BALA MONDAL,1,129_Form20.pdf
129,Kultali (C),265561,205A,candidate_col_2,230,129_Form20.pdf
129,Kultali (C),265561,205A,candidate_col_3,167,129_Form20.pdf
129,Kultali (C),265561,205A,candidate_col_4,68,129_Form20.pdf
129,Kultali (C),265561,205A,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,205A,Ganesh Chandra Mondal,11,129_Form20.pdf
129,Kultali (C),265561,205A,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,205A,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,205A,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,206,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,206,candidate_col_2,219,129_Form20.pdf
129,Kultali (C),265561,206,candidate_col_3,342,129_Form20.pdf
129,Kultali (C),265561,206,candidate_col_4,32,129_Form20.pdf
129,Kultali (C),265561,206,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,206,Ganesh Chandra Mondal,29,129_Form20.pdf
129,Kultali (C),265561,206,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,206,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,206,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,207,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,207,candidate_col_2,370,129_Form20.pdf
129,Kultali (C),265561,207,candidate_col_3,276,129_Form20.pdf
129,Kultali (C),265561,207,candidate_col_4,132,129_Form20.pdf
129,Kultali (C),265561,207,candidate_col_5,3,129_Form20.pdf
129,Kultali (C),265561,207,Ganesh Chandra Mondal,20,129_Form20.pdf
129,Kultali (C),265561,207,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,207,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,207,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,208,No. of Valid votes cast in favour of KANAN BALA MONDAL,4,129_Form20.pdf
129,Kultali (C),265561,208,candidate_col_2,296,129_Form20.pdf
129,Kultali (C),265561,208,candidate_col_3,476,129_Form20.pdf
129,Kultali (C),265561,208,candidate_col_4,41,129_Form20.pdf
129,Kultali (C),265561,208,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,208,Ganesh Chandra Mondal,24,129_Form20.pdf
129,Kultali (C),265561,208,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,208,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,208,Ram Sankar Halder,6,129_Form20.pdf
129,Kultali (C),265561,209,No. of Valid votes cast in favour of KANAN BALA MONDAL,7,129_Form20.pdf
129,Kultali (C),265561,209,candidate_col_2,394,129_Form20.pdf
129,Kultali (C),265561,209,candidate_col_3,244,129_Form20.pdf
129,Kultali (C),265561,209,candidate_col_4,80,129_Form20.pdf
129,Kultali (C),265561,209,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,209,Ganesh Chandra Mondal,8,129_Form20.pdf
129,Kultali (C),265561,209,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,209,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,209,Ram Sankar Halder,0,129_Form20.pdf
129,Kultali (C),265561,210,No. of Valid votes cast in favour of KANAN BALA MONDAL,3,129_Form20.pdf
129,Kultali (C),265561,210,candidate_col_2,262,129_Form20.pdf
129,Kultali (C),265561,210,candidate_col_3,209,129_Form20.pdf
129,Kultali (C),265561,210,candidate_col_4,52,129_Form20.pdf
129,Kultali (C),265561,210,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,210,Ganesh Chandra Mondal,18,129_Form20.pdf
129,Kultali (C),265561,210,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,210,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,210,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,210A,No. of Valid votes cast in favour of KANAN BALA MONDAL,3,129_Form20.pdf
129,Kultali (C),265561,210A,candidate_col_2,248,129_Form20.pdf
129,Kultali (C),265561,210A,candidate_col_3,144,129_Form20.pdf
129,Kultali (C),265561,210A,candidate_col_4,30,129_Form20.pdf
129,Kultali (C),265561,210A,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,210A,Ganesh Chandra Mondal,60,129_Form20.pdf
129,Kultali (C),265561,210A,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,210A,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,210A,Ram Sankar Halder,2,129_Form20.pdf
129,Kultali (C),265561,211,No. of Valid votes cast in favour of KANAN BALA MONDAL,8,129_Form20.pdf
129,Kultali (C),265561,211,candidate_col_2,219,129_Form20.pdf
129,Kultali (C),265561,211,candidate_col_3,305,129_Form20.pdf
129,Kultali (C),265561,211,candidate_col_4,110,129_Form20.pdf
129,Kultali (C),265561,211,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,211,Ganesh Chandra Mondal,18,129_Form20.pdf
129,Kultali (C),265561,211,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,211,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,211,Ram Sankar Halder,5,129_Form20.pdf
129,Kultali (C),265561,212,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,212,candidate_col_2,165,129_Form20.pdf
129,Kultali (C),265561,212,candidate_col_3,246,129_Form20.pdf
129,Kultali (C),265561,212,candidate_col_4,83,129_Form20.pdf
129,Kultali (C),265561,212,candidate_col_5,3,129_Form20.pdf
129,Kultali (C),265561,212,Ganesh Chandra Mondal,32,129_Form20.pdf
129,Kultali (C),265561,212,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,212,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,212,Ram Sankar Halder,2,129_Form20.pdf
129,Kultali (C),265561,213,No. of Valid votes cast in favour of KANAN BALA MONDAL,5,129_Form20.pdf
129,Kultali (C),265561,213,candidate_col_2,204,129_Form20.pdf
129,Kultali (C),265561,213,candidate_col_3,447,129_Form20.pdf
129,Kultali (C),265561,213,candidate_col_4,53,129_Form20.pdf
129,Kultali (C),265561,213,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,213,Ganesh Chandra Mondal,43,129_Form20.pdf
129,Kultali (C),265561,213,Mintu Halder,2,129_Form20.pdf
129,Kultali (C),265561,213,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,213,Ram Sankar Halder,4,129_Form20.pdf
129,Kultali (C),265561,214,No. of Valid votes cast in favour of KANAN BALA MONDAL,11,129_Form20.pdf
129,Kultali (C),265561,214,candidate_col_2,243,129_Form20.pdf
129,Kultali (C),265561,214,candidate_col_3,119,129_Form20.pdf
129,Kultali (C),265561,214,candidate_col_4,98,129_Form20.pdf
129,Kultali (C),265561,214,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,214,Ganesh Chandra Mondal,3,129_Form20.pdf
129,Kultali (C),265561,214,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,214,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,214,Ram Sankar Halder,5,129_Form20.pdf
129,Kultali (C),265561,215,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,215,candidate_col_2,310,129_Form20.pdf
129,Kultali (C),265561,215,candidate_col_3,36,129_Form20.pdf
129,Kultali (C),265561,215,candidate_col_4,224,129_Form20.pdf
129,Kultali (C),265561,215,candidate_col_5,3,129_Form20.pdf
129,Kultali (C),265561,215,Ganesh Chandra Mondal,7,129_Form20.pdf
129,Kultali (C),265561,215,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,215,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,215,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,215A,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,215A,candidate_col_2,122,129_Form20.pdf
129,Kultali (C),265561,215A,candidate_col_3,271,129_Form20.pdf
129,Kultali (C),265561,215A,candidate_col_4,132,129_Form20.pdf
129,Kultali (C),265561,215A,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,215A,Ganesh Chandra Mondal,28,129_Form20.pdf
129,Kultali (C),265561,215A,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,215A,candidate_col_8,3,129_Form20.pdf
129,Kultali (C),265561,215A,Ram Sankar Halder,4,129_Form20.pdf
129,Kultali (C),265561,216,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,216,candidate_col_2,114,129_Form20.pdf
129,Kultali (C),265561,216,candidate_col_3,273,129_Form20.pdf
129,Kultali (C),265561,216,candidate_col_4,101,129_Form20.pdf
129,Kultali (C),265561,216,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,216,Mintu Halder,23,129_Form20.pdf
129,Kultali (C),265561,216,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,216,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,216A,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,216A,candidate_col_2,151,129_Form20.pdf
129,Kultali (C),265561,216A,candidate_col_3,256,129_Form20.pdf
129,Kultali (C),265561,216A,candidate_col_4,54,129_Form20.pdf
129,Kultali (C),265561,216A,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,216A,Ganesh Chandra Mondal,71,129_Form20.pdf
129,Kultali (C),265561,216A,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,216A,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,216A,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,217,No. of Valid votes cast in favour of KANAN BALA MONDAL,0,129_Form20.pdf
129,Kultali (C),265561,217,candidate_col_2,327,129_Form20.pdf
129,Kultali (C),265561,217,candidate_col_3,289,129_Form20.pdf
129,Kultali (C),265561,217,candidate_col_4,69,129_Form20.pdf
129,Kultali (C),265561,217,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,217,Mintu Halder,42,129_Form20.pdf
129,Kultali (C),265561,217,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,217,Ram Sankar Halder,0,129_Form20.pdf
129,Kultali (C),265561,218,No. of Valid votes cast in favour of KANAN BALA MONDAL,8,129_Form20.pdf
129,Kultali (C),265561,218,candidate_col_2,264,129_Form20.pdf
129,Kultali (C),265561,218,candidate_col_3,404,129_Form20.pdf
129,Kultali (C),265561,218,candidate_col_4,62,129_Form20.pdf
129,Kultali (C),265561,218,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,218,Ganesh Chandra Mondal,26,129_Form20.pdf
129,Kultali (C),265561,218,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,218,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,218,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,219,No. of Valid votes cast in favour of KANAN BALA MONDAL,8,129_Form20.pdf
129,Kultali (C),265561,219,candidate_col_2,298,129_Form20.pdf
129,Kultali (C),265561,219,candidate_col_3,231,129_Form20.pdf
129,Kultali (C),265561,219,candidate_col_4,158,129_Form20.pdf
129,Kultali (C),265561,219,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,219,Mintu Halder,54,129_Form20.pdf
129,Kultali (C),265561,219,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,219,Ram Sankar Halder,3,129_Form20.pdf
129,Kultali (C),265561,220,No. of Valid votes cast in favour of KANAN BALA MONDAL,1,129_Form20.pdf
129,Kultali (C),265561,220,candidate_col_2,264,129_Form20.pdf
129,Kultali (C),265561,220,candidate_col_3,248,129_Form20.pdf
129,Kultali (C),265561,220,candidate_col_4,178,129_Form20.pdf
129,Kultali (C),265561,220,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,220,Mintu Halder,51,129_Form20.pdf
129,Kultali (C),265561,220,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,220,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,221,No. of Valid votes cast in favour of KANAN BALA MONDAL,6,129_Form20.pdf
129,Kultali (C),265561,221,candidate_col_2,331,129_Form20.pdf
129,Kultali (C),265561,221,candidate_col_3,355,129_Form20.pdf
129,Kultali (C),265561,221,candidate_col_4,120,129_Form20.pdf
129,Kultali (C),265561,221,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,221,Mintu Halder,51,129_Form20.pdf
129,Kultali (C),265561,221,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,221,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,222,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,222,candidate_col_2,178,129_Form20.pdf
129,Kultali (C),265561,222,candidate_col_3,178,129_Form20.pdf
129,Kultali (C),265561,222,candidate_col_4,22,129_Form20.pdf
129,Kultali (C),265561,222,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,222,Mintu Halder,35,129_Form20.pdf
129,Kultali (C),265561,222,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,222,Ram Sankar Halder,0,129_Form20.pdf
129,Kultali (C),265561,223,No. of Valid votes cast in favour of KANAN BALA MONDAL,3,129_Form20.pdf
129,Kultali (C),265561,223,candidate_col_2,304,129_Form20.pdf
129,Kultali (C),265561,223,candidate_col_3,445,129_Form20.pdf
129,Kultali (C),265561,223,candidate_col_4,109,129_Form20.pdf
129,Kultali (C),265561,223,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,223,Ganesh Chandra Mondal,34,129_Form20.pdf
129,Kultali (C),265561,223,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,223,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,223,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,224,No. of Valid votes cast in favour of KANAN BALA MONDAL,8,129_Form20.pdf
129,Kultali (C),265561,224,candidate_col_2,222,129_Form20.pdf
129,Kultali (C),265561,224,candidate_col_3,217,129_Form20.pdf
129,Kultali (C),265561,224,candidate_col_4,17,129_Form20.pdf
129,Kultali (C),265561,224,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,224,Ganesh Chandra Mondal,10,129_Form20.pdf
129,Kultali (C),265561,224,Mintu Halder,2,129_Form20.pdf
129,Kultali (C),265561,224,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,224,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,224A,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,224A,candidate_col_2,210,129_Form20.pdf
129,Kultali (C),265561,224A,candidate_col_3,231,129_Form20.pdf
129,Kultali (C),265561,224A,candidate_col_4,21,129_Form20.pdf
129,Kultali (C),265561,224A,Ganesh Chandra Mondal,0,129_Form20.pdf
129,Kultali (C),265561,224A,Mintu Halder,26,129_Form20.pdf
129,Kultali (C),265561,224A,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,224A,Ram Sankar Halder,0,129_Form20.pdf
129,Kultali (C),265561,225,No. of Valid votes cast in favour of KANAN BALA MONDAL,7,129_Form20.pdf
129,Kultali (C),265561,225,candidate_col_2,161,129_Form20.pdf
129,Kultali (C),265561,225,candidate_col_3,476,129_Form20.pdf
129,Kultali (C),265561,225,candidate_col_4,16,129_Form20.pdf
129,Kultali (C),265561,225,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,225,Ganesh Chandra Mondal,88,129_Form20.pdf
129,Kultali (C),265561,225,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,225,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,225,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,226,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,226,candidate_col_2,282,129_Form20.pdf
129,Kultali (C),265561,226,candidate_col_3,399,129_Form20.pdf
129,Kultali (C),265561,226,candidate_col_4,13,129_Form20.pdf
129,Kultali (C),265561,226,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,226,Ganesh Chandra Mondal,48,129_Form20.pdf
129,Kultali (C),265561,226,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,226,candidate_col_8,0,129_Form20.pdf
129,Kultali (C),265561,226,Ram Sankar Halder,1,129_Form20.pdf
129,Kultali (C),265561,227,No. of Valid votes cast in favour of KANAN BALA MONDAL,3,129_Form20.pdf
129,Kultali (C),265561,227,candidate_col_2,326,129_Form20.pdf
129,Kultali (C),265561,227,candidate_col_3,226,129_Form20.pdf
129,Kultali (C),265561,227,candidate_col_4,49,129_Form20.pdf
129,Kultali (C),265561,227,candidate_col_5,2,129_Form20.pdf
129,Kultali (C),265561,227,Ganesh Chandra Mondal,22,129_Form20.pdf
129,Kultali (C),265561,227,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,227,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,227,Ram Sankar Halder,2,129_Form20.pdf
129,Kultali (C),265561,228,No. of Valid votes cast in favour of KANAN BALA MONDAL,5,129_Form20.pdf
129,Kultali (C),265561,228,candidate_col_2,309,129_Form20.pdf
129,Kultali (C),265561,228,candidate_col_3,284,129_Form20.pdf
129,Kultali (C),265561,228,candidate_col_4,38,129_Form20.pdf
129,Kultali (C),265561,228,candidate_col_5,3,129_Form20.pdf
129,Kultali (C),265561,228,Ganesh Chandra Mondal,25,129_Form20.pdf
129,Kultali (C),265561,228,Mintu Halder,0,129_Form20.pdf
129,Kultali (C),265561,228,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,228,Ram Sankar Halder,2,129_Form20.pdf
129,Kultali (C),265561,229,No. of Valid votes cast in favour of KANAN BALA MONDAL,3,129_Form20.pdf
129,Kultali (C),265561,229,candidate_col_2,162,129_Form20.pdf
129,Kultali (C),265561,229,candidate_col_3,280,129_Form20.pdf
129,Kultali (C),265561,229,candidate_col_4,42,129_Form20.pdf
129,Kultali (C),265561,229,candidate_col_5,1,129_Form20.pdf
129,Kultali (C),265561,229,Ganesh Chandra Mondal,34,129_Form20.pdf
129,Kultali (C),265561,229,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,229,candidate_col_8,1,129_Form20.pdf
129,Kultali (C),265561,229,Ram Sankar Halder,0,129_Form20.pdf
129,Kultali (C),265561,229A,No. of Valid votes cast in favour of KANAN BALA MONDAL,2,129_Form20.pdf
129,Kultali (C),265561,229A,candidate_col_2,156,129_Form20.pdf
129,Kultali (C),265561,229A,candidate_col_3,227,129_Form20.pdf
129,Kultali (C),265561,229A,candidate_col_4,38,129_Form20.pdf
129,Kultali (C),265561,229A,candidate_col_5,0,129_Form20.pdf
129,Kultali (C),265561,229A,Ganesh Chandra Mondal,32,129_Form20.pdf
129,Kultali (C),265561,229A,Mintu Halder,1,129_Form20.pdf
129,Kultali (C),265561,229A,candidate_col_8,2,129_Form20.pdf
129,Kultali (C),265561,229A,Ram Sankar Halder,2,129_Form20.pdf
129,Kultali (C),265561,201,Noa,25,129_Form20.pdf
129,Kultali (C),265561,201,Ratan Kumar Naskar,0,129_Form20.pdf
129,Kultali (C),265561,201,Mintu Halder,44,129_Form20.pdf
129,Kultali (C),265561,201,Ram Sankar Halder,2,129_Form20.pdf
129,Kultali (C),265561,201,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,201,JAYKRISHNA HALDAR,0,129_Form20.pdf
129,Kultali (C),265561,201,Bablu Sanfui,524,129_Form20.pdf
129,Kultali (C),265561,201,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,249,Noa,3,129_Form20.pdf
129,Kultali (C),265561,249,Ratan Kumar Naskar,292,129_Form20.pdf
129,Kultali (C),265561,249,Mintu Halder,152,129_Form20.pdf
129,Kultali (C),265561,249,Ram Sankar Halder,23,129_Form20.pdf
129,Kultali (C),265561,249,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,249,JAYKRISHNA HALDAR,31,129_Form20.pdf
129,Kultali (C),265561,249,Bablu Sanfui,3,129_Form20.pdf
129,Kultali (C),265561,249,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,249A,Noa,10,129_Form20.pdf
129,Kultali (C),265561,249A,Ratan Kumar Naskar,351,129_Form20.pdf
129,Kultali (C),265561,249A,Mintu Halder,283,129_Form20.pdf
129,Kultali (C),265561,249A,Ram Sankar Halder,26,129_Form20.pdf
129,Kultali (C),265561,249A,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,249A,JAYKRISHNA HALDAR,9,129_Form20.pdf
129,Kultali (C),265561,249A,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,249A,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,250,Noa,8,129_Form20.pdf
129,Kultali (C),265561,250,Ratan Kumar Naskar,307,129_Form20.pdf
129,Kultali (C),265561,250,Mintu Halder,154,129_Form20.pdf
129,Kultali (C),265561,250,Ram Sankar Halder,17,129_Form20.pdf
129,Kultali (C),265561,250,Kartick Mondal,3,129_Form20.pdf
129,Kultali (C),265561,250,JAYKRISHNA HALDAR,8,129_Form20.pdf
129,Kultali (C),265561,250,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,250,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,251,Noa,5,129_Form20.pdf
129,Kultali (C),265561,251,Ratan Kumar Naskar,99,129_Form20.pdf
129,Kultali (C),265561,251,Mintu Halder,15,129_Form20.pdf
129,Kultali (C),265561,251,Ram Sankar Halder,0,129_Form20.pdf
129,Kultali (C),265561,251,Kartick Mondal,13,129_Form20.pdf
129,Kultali (C),265561,251,JAYKRISHNA HALDAR,0,129_Form20.pdf
129,Kultali (C),265561,251,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,251,Gobinda Majhi,3,129_Form20.pdf
129,Kultali (C),265561,251A,Noa,5,129_Form20.pdf
129,Kultali (C),265561,251A,Ratan Kumar Naskar,272,129_Form20.pdf
129,Kultali (C),265561,251A,Mintu Halder,84,129_Form20.pdf
129,Kultali (C),265561,251A,Ram Sankar Halder,9,129_Form20.pdf
129,Kultali (C),265561,251A,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,251A,JAYKRISHNA HALDAR,26,129_Form20.pdf
129,Kultali (C),265561,251A,Bablu Sanfui,0,129_Form20.pdf
129,Kultali (C),265561,251A,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,252,Noa,2,129_Form20.pdf
129,Kultali (C),265561,252,Ratan Kumar Naskar,520,129_Form20.pdf
129,Kultali (C),265561,252,Mintu Halder,165,129_Form20.pdf
129,Kultali (C),265561,252,Ram Sankar Halder,9,129_Form20.pdf
129,Kultali (C),265561,252,Kartick Mondal,1,129_Form20.pdf
129,Kultali (C),265561,252,JAYKRISHNA HALDAR,48,129_Form20.pdf
129,Kultali (C),265561,252,Bablu Sanfui,5,129_Form20.pdf
129,Kultali (C),265561,252,Gobinda Majhi,4,129_Form20.pdf
129,Kultali (C),265561,253,Noa,9,129_Form20.pdf
129,Kultali (C),265561,253,Ratan Kumar Naskar,359,129_Form20.pdf
129,Kultali (C),265561,253,Mintu Halder,187,129_Form20.pdf
129,Kultali (C),265561,253,Ram Sankar Halder,19,129_Form20.pdf
129,Kultali (C),265561,253,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,253,JAYKRISHNA HALDAR,67,129_Form20.pdf
129,Kultali (C),265561,253,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,253,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,254,Noa,6,129_Form20.pdf
129,Kultali (C),265561,254,Ratan Kumar Naskar,342,129_Form20.pdf
129,Kultali (C),265561,254,Mintu Halder,243,129_Form20.pdf
129,Kultali (C),265561,254,Ram Sankar Halder,9,129_Form20.pdf
129,Kultali (C),265561,254,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,254,JAYKRISHNA HALDAR,37,129_Form20.pdf
129,Kultali (C),265561,254,Bablu Sanfui,3,129_Form20.pdf
129,Kultali (C),265561,254,Gobinda Majhi,0,129_Form20.pdf
129,Kultali (C),265561,255,Noa,8,129_Form20.pdf
129,Kultali (C),265561,255,Ratan Kumar Naskar,254,129_Form20.pdf
129,Kultali (C),265561,255,Mintu Halder,225,129_Form20.pdf
129,Kultali (C),265561,255,Ram Sankar Halder,30,129_Form20.pdf
129,Kultali (C),265561,255,Kartick Mondal,0,129_Form20.pdf
129,Kultali (C),265561,255,JAYKRISHNA HALDAR,74,129_Form20.pdf
129,Kultali (C),265561,255,Bablu Sanfui,1,129_Form20.pdf
129,Kultali (C),265561,255,Gobinda Majhi,1,129_Form20.pdf
129,Kultali (C),265561,256,Noa,1,129_Form20.pdf
129,Kultali (C),265561,256,Ratan Kumar Naskar,455,129_Form20.pdf
129,Kultali (C),265561,256,Mintu Halder,171,129_Form20.pdf
129,Kultali (C),265561,256,Ram Sankar Halder,50,129_Form20.pdf
129,Kultali (C),265561,256,Kartick Mondal,0,129_Form20.pdf
